begins_at,open_price_x,close_price_x,high_price_x,low_price_x,volume_x,session_x,interpolated_x,symbol_x,open_price_y,close_price_y,high_price_y,low_price_y,volume_y,session_y,interpolated_y,symbol_y
2021-03-15T02:25:00Z,60239.765000,60163.215000,60428.055000,59787.400000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T02:30:00Z,60037.870000,60164.610000,60483.190000,59747.885000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T02:35:00Z,60293.150000,60315.370000,60590.490000,59835.135000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T02:40:00Z,60191.755000,60240.725000,60554.200000,59796.940000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T02:45:00Z,60383.855000,60144.435000,60414.615000,59736.950000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T02:50:00Z,60144.435000,60183.985000,60373.935000,59842.265000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T02:55:00Z,60062.225000,60069.065000,60417.415000,59742.175000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:00:00Z,59941.750000,60307.710000,60482.360000,59788.190000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:05:00Z,60184.125000,60193.450000,60575.840000,59935.765000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:10:00Z,60193.450000,60203.985000,60463.150000,59861.970000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:15:00Z,60080.510000,60288.780000,60568.320000,59825.470000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:20:00Z,60288.780000,60231.130000,60542.400000,59858.420000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:25:00Z,60231.130000,60095.475000,60557.975000,60068.760000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:30:00Z,60095.475000,60270.605000,60469.760000,59844.940000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:35:00Z,60143.390000,60239.050000,60432.780000,59877.885000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:40:00Z,60118.865000,60186.300000,60480.055000,59901.580000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:45:00Z,60186.300000,60491.400000,60657.835000,60029.830000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:50:00Z,60491.400000,60427.815000,60758.640000,60062.575000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T03:55:00Z,60427.815000,60340.570000,60696.280000,60172.895000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:00:00Z,60340.570000,60503.100000,60806.705000,60092.910000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:05:00Z,60503.100000,60511.225000,60731.275000,60062.625000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:10:00Z,60383.125000,60472.885000,60815.995000,60086.170000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:15:00Z,60349.930000,60354.420000,60762.640000,60031.565000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:20:00Z,60334.475000,60410.465000,60751.405000,60198.682541,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:25:00Z,60410.465000,60278.170000,60668.100000,59939.600000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:30:00Z,60411.160000,60104.170000,60675.550000,59752.310000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:35:00Z,60104.170000,60182.715000,60491.640000,59758.925000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:40:00Z,60182.715000,60102.220000,60487.520000,59762.210000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:45:00Z,60102.220000,59920.485000,60357.660000,59622.600000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:50:00Z,59802.605000,59856.170000,60295.835000,59551.760000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T04:55:00Z,59739.310000,59779.265000,60158.050000,59419.045000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:00:00Z,59910.230000,59752.420000,60174.740000,59407.655000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:05:00Z,59626.905000,59728.305000,60149.450000,59374.350000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:10:00Z,59600.460000,59656.640000,60133.510000,59352.095000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:15:00Z,59781.110000,59884.035000,60274.010000,59514.415000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:20:00Z,59759.945000,59814.710000,60084.445000,59670.420000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:25:00Z,59686.550000,59689.140000,60212.610000,59341.715000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:30:00Z,59816.450000,59788.595000,60218.820000,59560.825000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:35:00Z,59788.595000,59537.155000,60166.540000,59280.650000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:40:00Z,59413.930000,59482.560000,59910.705000,59176.380000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:45:00Z,59358.340000,59372.985000,59733.865000,59142.240806,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:50:00Z,59500.115000,59220.785000,59745.035000,59005.450000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T05:55:00Z,59095.625000,59140.335000,59678.680000,58870.758336,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:00:00Z,59140.335000,59312.355000,59646.425000,58786.902965,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:05:00Z,59191.560000,59342.920000,59751.950000,59034.095000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:10:00Z,59212.200000,59303.650000,59745.140000,58965.105000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:15:00Z,59425.545000,59153.260000,59632.895000,58988.150000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:20:00Z,59153.260000,59064.350000,59556.205000,58670.335167,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:25:00Z,59064.350000,59237.090000,59567.075000,58669.322884,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:30:00Z,59360.605000,58824.950000,59657.265000,58568.709854,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:35:00Z,58718.550000,58843.215000,59468.905000,58352.829369,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:40:00Z,58965.340000,58657.205000,59336.925000,58324.845000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:45:00Z,58657.205000,58575.115000,59148.245000,58247.495000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:50:00Z,58575.115000,58637.395000,59113.165000,58313.815000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T06:55:00Z,58637.395000,58765.195000,59074.945000,58369.802974,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:00:00Z,58887.815000,58607.325000,59173.330000,58278.010000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:05:00Z,58489.415000,58374.325000,58975.150000,58022.884213,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:10:00Z,58243.180000,58121.800000,58754.610000,57825.992635,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:15:00Z,58121.800000,57897.455000,58607.385000,57536.880000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:20:00Z,57897.455000,57536.040000,58259.065000,57200.958747,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:25:00Z,57536.040000,57917.305000,58255.335000,57141.710000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:30:00Z,57812.295000,58301.170000,58691.005000,57630.965000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:35:00Z,58328.050000,58066.730000,58401.730000,57596.850000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:40:00Z,58066.730000,58366.770000,58761.180000,57927.350000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:45:00Z,58244.935000,58202.910000,58707.420000,57936.890000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:50:00Z,58074.490000,57886.290000,58453.380000,57661.070000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T07:55:00Z,58011.585000,57840.025000,58535.815000,57683.260000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:00:00Z,57831.630000,58055.700000,58431.745000,57324.015000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:05:00Z,58170.690000,58268.070000,58611.745000,57746.750000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:10:00Z,58268.070000,58044.450000,58591.745000,57825.645000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:15:00Z,57914.305000,58182.415000,58326.890000,57717.510000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:20:00Z,58182.415000,58270.270000,58686.300000,57902.605000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:25:00Z,58152.055000,58297.340000,58766.890000,57858.730000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:30:00Z,58176.025000,57976.495000,58643.340000,57793.100000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:35:00Z,58099.245000,57995.000000,58483.260000,57681.250000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:40:00Z,57995.000000,58124.510000,58618.740000,57718.635000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:45:00Z,58239.350000,58010.895000,58556.280000,57723.725000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:50:00Z,58010.895000,57799.300000,58437.395000,57505.025000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T08:55:00Z,57679.850000,57744.835000,58129.880000,57323.255367,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:00:00Z,57631.845000,57884.275000,58234.630000,57507.365000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:05:00Z,57884.275000,57852.095000,58134.245000,57588.895000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:10:00Z,57852.095000,57495.085000,58262.212617,57244.577568,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:15:00Z,57396.755000,57603.700000,57984.160000,57253.480000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:20:00Z,57724.945000,55743.240000,57864.450000,55243.632052,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:25:00Z,55799.715000,56019.175000,56764.580000,55447.505000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:30:00Z,56109.975000,55950.965000,56866.500000,55677.515000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:35:00Z,55950.965000,56091.425000,56858.615000,55667.040000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:40:00Z,55977.735000,55437.905000,56791.765000,54473.675000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:45:00Z,55344.110000,55442.120000,55807.395000,54751.216483,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:50:00Z,55442.120000,55575.205000,55922.595000,54973.195000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T09:55:00Z,55575.205000,55819.200000,56201.210000,55158.390000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:00:00Z,55819.200000,55677.840000,56185.210000,55159.480000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:05:00Z,55677.840000,56075.370000,56441.135000,55428.675000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:10:00Z,56075.370000,56278.360000,56756.525000,55900.555000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:15:00Z,56278.360000,56372.545000,56716.840000,55877.860000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:20:00Z,56265.000000,55926.310000,56733.875000,55737.860000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:25:00Z,55926.310000,55936.070000,56387.025000,55547.110000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:30:00Z,55906.735000,56257.565000,56663.130000,55713.470000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:35:00Z,56142.205000,55866.040000,56485.600000,55662.695000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:40:00Z,55866.040000,55997.290000,56431.935000,55536.910000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:45:00Z,55997.290000,56204.420000,56573.260000,55678.580000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:50:00Z,56204.420000,56442.415000,56728.640000,55770.920000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T10:55:00Z,56442.415000,56462.525000,56746.400000,55945.160000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:00:00Z,56475.505000,56464.915000,56908.110000,55994.485000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:05:00Z,56580.370000,56309.565000,56892.655000,55948.345000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:10:00Z,56324.490000,55967.030000,56667.235000,55717.600000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:15:00Z,56083.540000,55965.100000,56438.765000,55620.510000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:20:00Z,55866.910000,56047.985000,56486.820000,55697.665000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:25:00Z,55937.855000,56116.805000,56357.789706,55623.735000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:30:00Z,56116.805000,56320.100000,56671.205000,55898.075000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:35:00Z,56320.100000,56346.635000,56774.195000,56000.450000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:40:00Z,56355.810000,56496.995000,56808.780000,55985.860000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:45:00Z,56496.995000,56444.680000,56765.425000,55905.340000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:50:00Z,56322.825000,56387.700000,56789.540000,55993.665000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T11:55:00Z,56387.700000,56126.710000,56735.990000,55868.340551,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:00:00Z,56126.710000,56149.240000,56574.770000,55761.150000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:05:00Z,56149.240000,55656.695000,56425.960000,55175.966529,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:10:00Z,55656.695000,55148.100000,55919.185000,55014.138670,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:15:00Z,55148.100000,55395.290000,55690.435000,54910.375000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:20:00Z,55296.320000,55564.870000,56014.250000,54838.805467,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:25:00Z,55588.420000,55821.910000,56094.625000,55153.865000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:30:00Z,55821.910000,56226.200000,56350.495000,55563.250000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:35:00Z,56117.470000,56177.880000,56503.505000,55854.870000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:40:00Z,56177.880000,56162.220000,56525.525000,55808.375000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:45:00Z,56285.370000,56281.480000,56441.975000,55847.813025,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:50:00Z,56281.480000,56391.250000,56671.610000,55971.050000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T12:55:00Z,56265.525000,56465.215000,56805.215000,55916.870000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T13:00:00Z,56581.565000,56422.000000,56865.610000,56133.300000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T13:05:00Z,56422.000000,56799.950000,57123.610000,56203.615000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T13:10:00Z,56799.950000,56596.725000,57111.185000,56318.288597,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T13:15:00Z,56596.725000,56673.595000,57522.920000,56210.610000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T13:20:00Z,56643.830000,56882.930000,57835.030000,56454.400000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T13:25:00Z,56979.770000,56943.810000,58071.285000,56471.615000,0,reg,False,BTCUSD,,,,,,,,
2021-03-15T13:30:00Z,56919.280000,57096.095000,58198.130000,56579.345000,0,reg,False,BTCUSD,50.765000,51.050000,51.300000,50.640000,202984.0,reg,False,GBTC
2021-03-15T13:35:00Z,57096.095000,57053.020000,57752.755000,56722.580000,0,reg,False,BTCUSD,51.330000,51.320000,51.500000,51.200000,171529.0,reg,False,GBTC
2021-03-15T13:40:00Z,56933.190000,56738.370000,57759.265000,56595.538125,0,reg,False,BTCUSD,51.290000,51.200000,51.370000,51.140000,203658.0,reg,False,GBTC
2021-03-15T13:45:00Z,56738.370000,56763.655000,57442.785000,56469.737726,0,reg,False,BTCUSD,51.200000,51.268000,51.420000,51.140000,149757.0,reg,False,GBTC
2021-03-15T13:50:00Z,56655.550000,56998.620000,57535.180000,56529.780000,0,reg,False,BTCUSD,51.280000,51.470000,51.470000,51.210000,140237.0,reg,False,GBTC
2021-03-15T13:55:00Z,56998.620000,56961.585000,57457.165000,56664.815000,0,reg,False,BTCUSD,51.470000,51.410000,51.550000,51.400000,187156.0,reg,False,GBTC
2021-03-15T14:00:00Z,56978.490000,56995.150000,57441.625000,56632.285000,0,reg,False,BTCUSD,51.400100,51.680000,51.690000,51.350000,140774.0,reg,False,GBTC
2021-03-15T14:05:00Z,57118.655000,57074.870000,57701.900000,56692.810000,0,reg,False,BTCUSD,51.690000,51.816000,51.850000,51.540000,121488.0,reg,False,GBTC
2021-03-15T14:10:00Z,57178.915000,57132.370000,57740.930000,56838.170000,0,reg,False,BTCUSD,51.810000,51.750000,51.970000,51.700000,139159.0,reg,False,GBTC
2021-03-15T14:15:00Z,57018.840000,57330.480000,57658.660000,56864.690000,0,reg,False,BTCUSD,51.710000,51.890000,51.950000,51.700000,117398.0,reg,False,GBTC
2021-03-15T14:20:00Z,57330.480000,56929.970000,57767.340000,56730.415000,0,reg,False,BTCUSD,51.890000,51.740000,51.890000,51.600000,130907.0,reg,False,GBTC
2021-03-15T14:25:00Z,56929.970000,56922.430000,57565.245000,56764.933900,0,reg,False,BTCUSD,51.750000,51.710000,51.800000,51.670000,68831.0,reg,False,GBTC
2021-03-15T14:30:00Z,56905.495000,57162.395000,57924.995000,56754.490000,0,reg,False,BTCUSD,51.720000,51.710000,51.840000,51.640000,178390.0,reg,False,GBTC
2021-03-15T14:35:00Z,57162.395000,56691.270000,57803.040000,56375.430000,0,reg,False,BTCUSD,51.810000,51.000000,51.830000,51.000000,130665.0,reg,False,GBTC
2021-03-15T14:40:00Z,56704.700000,56898.815000,57424.020000,56316.050000,0,reg,False,BTCUSD,51.000000,51.050000,51.140000,50.820000,107288.0,reg,False,GBTC
2021-03-15T14:45:00Z,57018.295000,56876.745000,57527.095000,56673.380000,0,reg,False,BTCUSD,51.050000,51.270000,51.400000,51.040000,93235.0,reg,False,GBTC
2021-03-15T14:50:00Z,56753.715000,56637.920000,57541.600000,56335.325000,0,reg,False,BTCUSD,51.270000,51.170000,51.280000,51.040000,155368.0,reg,False,GBTC
2021-03-15T14:55:00Z,56637.920000,56229.850000,57154.155000,55988.846560,0,reg,False,BTCUSD,51.160000,51.100000,51.250000,50.950000,160459.0,reg,False,GBTC
2021-03-15T15:00:00Z,56229.850000,56521.655000,57387.120000,56043.243498,0,reg,False,BTCUSD,51.140000,51.230000,51.290000,50.950000,133655.0,reg,False,GBTC
2021-03-15T15:05:00Z,56401.835000,56431.100000,57497.110000,56274.831425,0,reg,False,BTCUSD,51.230000,51.110000,51.300000,51.100000,99537.0,reg,False,GBTC
2021-03-15T15:10:00Z,56431.100000,56734.340000,57551.275000,56210.043528,0,reg,False,BTCUSD,51.110000,51.120000,51.140000,51.020000,107563.0,reg,False,GBTC
2021-03-15T15:15:00Z,56734.340000,56648.745000,57413.335000,56349.205000,0,reg,False,BTCUSD,51.120000,51.000000,51.135500,50.829000,78308.0,reg,False,GBTC
2021-03-15T15:20:00Z,56767.635000,56685.005000,57341.465000,56245.070000,0,reg,False,BTCUSD,51.000000,51.015000,51.150000,50.910000,145256.0,reg,False,GBTC
2021-03-15T15:25:00Z,56685.005000,56451.445000,57286.835000,56343.655000,0,reg,False,BTCUSD,51.020000,50.710000,51.100000,50.710000,62349.0,reg,False,GBTC
2021-03-15T15:30:00Z,56474.460000,56292.745000,57179.860000,55989.561598,0,reg,False,BTCUSD,50.730000,50.640000,51.770000,50.500000,121915.0,reg,False,GBTC
2021-03-15T15:35:00Z,56193.845000,55937.530000,56991.085000,55708.556492,0,reg,False,BTCUSD,50.630000,50.100000,50.640000,50.000000,181721.0,reg,False,GBTC
2021-03-15T15:40:00Z,55921.035000,55994.000000,56669.815000,55754.915000,0,reg,False,BTCUSD,50.090000,50.230000,50.280000,50.090000,115655.0,reg,False,GBTC
2021-03-15T15:45:00Z,56112.600000,56189.980000,57088.015000,55849.115000,0,reg,False,BTCUSD,50.210000,50.429900,50.450000,50.200000,97560.0,reg,False,GBTC
2021-03-15T15:50:00Z,56069.060000,56178.075000,57012.440000,55753.195000,0,reg,False,BTCUSD,50.430000,50.460000,50.490000,50.350000,70600.0,reg,False,GBTC
2021-03-15T15:55:00Z,56178.075000,56193.095000,57011.145000,55943.970000,0,reg,False,BTCUSD,50.456000,50.760000,50.850000,50.430000,90692.0,reg,False,GBTC
2021-03-15T16:00:00Z,56193.095000,55794.315000,57211.525000,55468.880596,0,reg,False,BTCUSD,50.755000,50.390000,50.810000,50.250000,170001.0,reg,False,GBTC
2021-03-15T16:05:00Z,55794.315000,56189.245000,57087.315000,55590.771373,0,reg,False,BTCUSD,50.390000,50.470000,50.580000,50.370000,99653.0,reg,False,GBTC
2021-03-15T16:10:00Z,56080.800000,56582.350000,57024.960000,55927.685000,0,reg,False,BTCUSD,50.480000,50.970000,50.980000,50.450000,65823.0,reg,False,GBTC
2021-03-15T16:15:00Z,56582.350000,56474.345000,56730.000000,56110.615000,0,reg,False,BTCUSD,50.970000,51.050000,51.140000,50.860000,147285.0,reg,False,GBTC
2021-03-15T16:20:00Z,56495.275000,56473.060000,56804.750000,56150.595000,0,reg,False,BTCUSD,51.020000,51.045000,51.100000,50.888000,90402.0,reg,False,GBTC
2021-03-15T16:25:00Z,56598.100000,56578.675000,57266.580000,56265.090000,0,reg,False,BTCUSD,51.030000,51.150000,51.200000,51.020000,112702.0,reg,False,GBTC
2021-03-15T16:30:00Z,56695.450000,56486.395000,57048.220000,56247.505000,0,reg,False,BTCUSD,51.190000,51.050000,51.190000,51.000000,72938.0,reg,False,GBTC
2021-03-15T16:35:00Z,56486.395000,56259.195000,56779.770000,55888.180000,0,reg,False,BTCUSD,51.020000,50.940000,51.070000,50.830000,103836.0,reg,False,GBTC
2021-03-15T16:40:00Z,56376.460000,56229.600000,56576.760000,55916.920000,0,reg,False,BTCUSD,50.939500,50.960000,50.960000,50.850000,26072.0,reg,False,GBTC
2021-03-15T16:45:00Z,56106.360000,56308.430000,56735.100000,56078.720000,0,reg,False,BTCUSD,50.920000,51.085000,51.170000,50.920000,54282.0,reg,False,GBTC
2021-03-15T16:50:00Z,56308.430000,56179.185000,56919.905000,55893.405000,0,reg,False,BTCUSD,51.090000,50.925000,51.100000,50.890000,52038.0,reg,False,GBTC
2021-03-15T16:55:00Z,56062.305000,56255.995000,57400.655000,56034.975000,0,reg,False,BTCUSD,50.925000,50.743000,50.930000,50.743000,64436.0,reg,False,GBTC
2021-03-15T17:00:00Z,56255.995000,56172.830000,57429.135000,55871.130000,0,reg,False,BTCUSD,50.735000,50.455000,50.740000,50.360000,62600.0,reg,False,GBTC
2021-03-15T17:05:00Z,56201.490000,56111.525000,56871.275000,55839.260000,0,reg,False,BTCUSD,50.460000,50.680000,50.700000,50.460000,47225.0,reg,False,GBTC
2021-03-15T17:10:00Z,56111.525000,56023.105000,56898.400000,55688.280000,0,reg,False,BTCUSD,50.680000,50.300000,50.680000,50.280000,76000.0,reg,False,GBTC
2021-03-15T17:15:00Z,56023.105000,55919.405000,56474.845000,55460.487898,0,reg,False,BTCUSD,50.287000,50.228000,50.332000,50.110000,100193.0,reg,False,GBTC
2021-03-15T17:20:00Z,55919.405000,55913.360000,56528.300000,55672.338328,0,reg,False,BTCUSD,50.225000,50.173500,50.280000,50.150000,78419.0,reg,False,GBTC
2021-03-15T17:25:00Z,55913.360000,55607.245000,56402.325000,55288.728839,0,reg,False,BTCUSD,50.190000,49.930000,50.190000,49.880000,170936.0,reg,False,GBTC
2021-03-15T17:30:00Z,55607.245000,55922.795000,56380.065000,55345.110000,0,reg,False,BTCUSD,49.880000,49.970000,50.030000,49.880000,124932.0,reg,False,GBTC
2021-03-15T17:35:00Z,55922.795000,55785.215000,56293.145000,55384.007888,0,reg,False,BTCUSD,49.970000,49.816000,50.000000,49.750000,75218.0,reg,False,GBTC
2021-03-15T17:40:00Z,55785.215000,55972.390000,56446.565000,55507.227930,0,reg,False,BTCUSD,49.840000,50.010000,50.090000,49.779000,71622.0,reg,False,GBTC
