begins_at,open_price_x,close_price_x,high_price_x,low_price_x,volume_x,session_x,interpolated_x,symbol_x,open_price_y,close_price_y,high_price_y,low_price_y,volume_y,session_y,interpolated_y,symbol_y
2021-04-05T00:00:00Z,58338.155000,58235.480000,58608.990000,57957.240000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T00:05:00Z,58235.480000,58136.465000,58580.730000,57926.065000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T00:10:00Z,58136.465000,58062.880000,58301.660000,57881.740000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T00:15:00Z,57943.655000,58159.825000,58328.120000,57920.450000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T00:20:00Z,58159.825000,58204.535000,58391.455000,57892.305000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T00:25:00Z,58328.795000,58201.670000,58350.585000,57824.700000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T00:30:00Z,58325.550000,58112.320000,58344.960000,57817.315000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T00:35:00Z,58112.320000,58092.745000,58615.475000,57800.285000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T00:40:00Z,57968.705000,57992.975000,58226.725000,57655.795000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T00:45:00Z,57992.975000,57993.595000,58234.455000,57767.212497,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T00:50:00Z,57993.595000,58066.550000,58291.950000,57673.765000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T00:55:00Z,58066.550000,57918.265000,58303.265000,57618.170000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:00:00Z,57918.265000,57696.465000,58053.785000,57484.460000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:05:00Z,57696.465000,57714.840000,58097.240000,57514.865000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:10:00Z,57596.000000,57774.000000,58159.540000,57574.495000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:15:00Z,57895.920000,57757.100000,58168.350000,57544.874165,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:20:00Z,57757.100000,57784.315000,57963.019417,57603.465000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:25:00Z,57784.315000,57799.915000,57963.400000,57604.440000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:30:00Z,57799.915000,57752.475000,58101.090000,57573.190000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:35:00Z,57752.475000,57836.530000,58098.140000,57602.335000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:40:00Z,57954.130000,57768.505000,58173.380000,57621.065000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:45:00Z,57768.505000,57755.545000,57921.260000,57593.325000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:50:00Z,57755.545000,57677.630000,58071.095000,57526.675000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T01:55:00Z,57677.630000,57782.250000,58111.560000,57526.175000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:00:00Z,57782.250000,57575.395000,57982.230000,57290.604200,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:05:00Z,57575.395000,57683.675000,58010.395000,57385.572548,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:10:00Z,57683.675000,57683.105000,57873.270000,57507.330000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:15:00Z,57564.430000,57659.895000,57837.535000,57462.610005,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:20:00Z,57776.245000,57594.695000,57802.370000,57401.430000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:25:00Z,57714.005000,57514.710000,57809.995000,57364.965000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:30:00Z,57514.710000,57720.200000,57937.710000,57380.050000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:35:00Z,57720.200000,57690.725000,57907.166488,57550.830000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:40:00Z,57690.725000,57688.540000,57925.237131,57426.280000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:45:00Z,57570.150000,57606.340000,58008.195000,57468.115000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:50:00Z,57724.395000,57608.365000,57786.456720,57386.661030,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T02:55:00Z,57608.365000,57602.710000,57970.675000,57397.294047,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:00:00Z,57483.680000,57474.470000,57925.510000,57311.040000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:05:00Z,57463.460000,57621.465000,57836.775000,57435.354323,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:10:00Z,57501.515000,57622.090000,57916.725000,57437.390000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:15:00Z,57622.090000,57690.605000,57835.475000,57425.165000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:20:00Z,57690.605000,57637.985000,58017.865000,57409.115000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:25:00Z,57637.985000,57772.130000,57910.610000,57481.180000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:30:00Z,57772.130000,57680.020000,57933.072418,57543.195000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:35:00Z,57680.020000,57625.820000,57978.355000,57465.760000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:40:00Z,57625.820000,57660.750000,58000.065000,57488.540000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:45:00Z,57543.390000,57606.490000,57916.945000,57408.535000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:50:00Z,57606.490000,57522.380000,57869.910000,57334.455000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T03:55:00Z,57522.380000,57513.740000,57898.190000,57271.790000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:00:00Z,57392.915000,57546.915000,57726.415000,57156.635000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:05:00Z,57670.345000,57593.340000,57881.195000,57252.360000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:10:00Z,57715.910000,57578.665000,57890.100000,57315.900000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:15:00Z,57578.665000,57438.870000,57830.080000,57223.450000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:20:00Z,57438.870000,57511.195000,57912.585000,57286.725000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:25:00Z,57511.195000,57612.375000,57771.816686,57364.885000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:30:00Z,57492.230000,57502.040000,57754.355000,57263.072208,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:35:00Z,57382.160000,57498.545000,57860.865000,57312.695000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:40:00Z,57498.545000,57585.980000,57729.525000,57361.245000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:45:00Z,57585.980000,57410.285000,57883.590000,57249.055490,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:50:00Z,57410.285000,57315.420000,57745.760000,57134.594598,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T04:55:00Z,57199.725000,57293.545000,57697.185000,57155.545000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:00:00Z,57293.545000,57281.995000,57595.060000,57061.695000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:05:00Z,57315.675000,57275.145000,57613.040000,57088.792168,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:10:00Z,57398.480000,57199.305000,57581.210000,57028.787787,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:15:00Z,57199.305000,57031.705000,57583.645000,56869.454597,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:20:00Z,57145.455000,57070.970000,57427.185000,56823.645000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:25:00Z,57070.970000,57154.135000,57505.675000,56918.285000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:30:00Z,57031.965000,57243.770000,57383.805000,56980.270000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:35:00Z,57124.175000,57215.015000,57517.055000,57016.410000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:40:00Z,57215.015000,57248.710000,57383.100000,57013.820000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:45:00Z,57248.710000,57119.675000,57494.445000,56908.715000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:50:00Z,56998.480000,57027.505000,57446.795000,56799.439200,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T05:55:00Z,56908.830000,57040.715000,57387.350000,56800.045000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:00:00Z,57040.715000,57147.945000,57425.350000,56670.465268,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:05:00Z,57147.945000,57058.675000,57417.240000,56828.936457,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:10:00Z,56937.780000,57014.995000,57376.515000,56814.673999,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:15:00Z,56896.295000,56958.995000,57350.115000,56703.725000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:20:00Z,56958.995000,56855.780000,57287.440000,56600.614073,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:25:00Z,56975.765000,57131.350000,57269.510000,56644.990000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:30:00Z,57257.805000,57104.530000,57333.745000,56827.420000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:35:00Z,57104.530000,57220.995000,57369.485000,56946.875000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:40:00Z,57220.995000,57318.185000,57973.745000,57066.210000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:45:00Z,57318.185000,57249.490000,57459.410000,57097.505000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:50:00Z,57249.490000,57228.460000,57392.930000,57087.120000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T06:55:00Z,57228.460000,57155.765000,57559.635000,57017.175000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:00:00Z,57278.295000,57062.405000,57403.010000,56875.130000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:05:00Z,56946.815000,57381.065000,57534.435000,56927.005000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:10:00Z,57381.065000,57319.655000,57657.415000,57181.685000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:15:00Z,57319.655000,57219.820000,57551.555000,57070.560000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:20:00Z,57339.115000,57208.855000,57432.780000,56912.780000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:25:00Z,57330.215000,57198.180000,57401.135000,57063.440000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:30:00Z,57166.795000,57125.815000,57497.930000,56990.875000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:35:00Z,57006.925000,57098.180000,57303.495000,56844.155000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:40:00Z,57098.180000,57173.410000,57319.770000,56862.645000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:45:00Z,57173.410000,57286.255000,57417.785000,57016.335000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:50:00Z,57402.745000,57241.800000,57420.240000,57021.310000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T07:55:00Z,57241.800000,57282.195000,58256.025000,57069.085000,0,reg,False,BTCUSD,,,,,,,,
2021-04-05T08:00:00Z,57286.890000,57268.495000,57517.570000,57086.580000,0,reg,False,BTCUSD,,,,,,,,
