date,open,high,low,close,volume,datetime
2021-03-03 15:35:00+00:00,27.35,27.35,27.35,27.35,100,1614785700000
2021-03-03 15:37:00+00:00,27.35,27.35,27.35,27.35,100,1614785820000
2021-03-03 15:38:00+00:00,27.25,27.25,27.0,27.0,950,1614785880000
2021-03-03 15:40:00+00:00,27.345,27.345,27.28,27.28,640,1614786000000
2021-03-03 15:42:00+00:00,27.35,27.35,27.35,27.35,100,1614786120000
2021-03-03 15:43:00+00:00,27.35,27.35,27.35,27.35,200,1614786180000
2021-03-03 15:44:00+00:00,27.35,27.35,27.35,27.35,150,1614786240000
2021-03-03 15:45:00+00:00,27.1,27.1,27.1,27.1,500,1614786300000
2021-03-03 15:46:00+00:00,27.35,27.35,27.35,27.35,150,1614786360000
2021-03-03 15:47:00+00:00,27.35,27.35,27.35,27.35,291,1614786420000
2021-03-03 15:48:00+00:00,27.345,27.345,27.345,27.345,200,1614786480000
2021-03-03 15:50:00+00:00,27.3,27.35,27.3,27.35,1000,1614786600000
2021-03-03 15:53:00+00:00,27.05,27.05,27.05,27.05,607,1614786780000
2021-03-03 15:56:00+00:00,27.345,27.345,27.19,27.3,600,1614786960000
2021-03-03 15:59:00+00:00,27.35,27.35,27.35,27.35,350,1614787140000
2021-03-03 16:04:00+00:00,27.15,27.15,27.15,27.15,100,1614787440000
2021-03-03 16:05:00+00:00,27.2,27.2,27.05,27.05,900,1614787500000
2021-03-03 16:06:00+00:00,27.05,27.05,27.05,27.05,400,1614787560000
2021-03-03 16:07:00+00:00,27.05,27.35,27.05,27.35,700,1614787620000
2021-03-03 16:13:00+00:00,27.05,27.35,27.05,27.35,1074,1614787980000
2021-03-03 16:14:00+00:00,27.35,27.35,27.05,27.05,6190,1614788040000
2021-03-03 16:17:00+00:00,27.25,27.25,27.25,27.25,850,1614788220000
2021-03-03 16:18:00+00:00,27.2,27.25,27.2,27.25,600,1614788280000
2021-03-03 16:19:00+00:00,27.1,27.24,27.1,27.24,500,1614788340000
2021-03-03 16:20:00+00:00,27.05,27.05,27.05,27.05,500,1614788400000
2021-03-03 16:22:00+00:00,27.24,27.24,27.24,27.24,100,1614788520000
2021-03-03 16:23:00+00:00,27.24,27.24,27.24,27.24,200,1614788580000
2021-03-03 16:27:00+00:00,27.2,27.2,27.2,27.2,500,1614788820000
2021-03-03 16:28:00+00:00,27.08,27.24,27.08,27.24,2232,1614788880000
2021-03-03 16:31:00+00:00,27.235,27.235,27.08,27.08,2276,1614789060000
2021-03-03 16:32:00+00:00,27.08,27.34,27.08,27.335,2500,1614789120000
2021-03-03 16:34:00+00:00,27.305,27.305,27.2,27.3,1200,1614789240000
2021-03-03 16:35:00+00:00,27.3,27.31,27.1,27.1,2800,1614789300000
2021-03-03 16:36:00+00:00,27.21,27.21,27.1,27.1,300,1614789360000
2021-03-03 16:39:00+00:00,27.21,27.21,27.21,27.21,500,1614789540000
2021-03-03 16:40:00+00:00,27.2,27.2,27.2,27.2,100,1614789600000
2021-03-03 16:41:00+00:00,27.12,27.12,27.12,27.12,100,1614789660000
2021-03-03 16:42:00+00:00,27.13,27.13,27.13,27.13,100,1614789720000
2021-03-03 16:43:00+00:00,27.1,27.1,27.1,27.1,300,1614789780000
2021-03-03 16:44:00+00:00,27.13,27.13,27.13,27.13,185,1614789840000
2021-03-03 16:47:00+00:00,27.1,27.1,27.1,27.1,200,1614790020000
2021-03-03 16:56:00+00:00,27.2,27.2,27.2,27.2,700,1614790560000
2021-03-03 16:57:00+00:00,27.2,27.2,27.2,27.2,100,1614790620000
2021-03-03 16:58:00+00:00,27.1,27.1,27.1,27.1,100,1614790680000
2021-03-03 17:02:00+00:00,27.18,27.18,27.18,27.18,869,1614790920000
2021-03-03 17:03:00+00:00,27.11,27.11,27.11,27.11,1500,1614790980000
2021-03-03 17:04:00+00:00,27.18,27.18,27.18,27.18,500,1614791040000
2021-03-03 17:05:00+00:00,27.195,27.195,27.195,27.195,100,1614791100000
2021-03-03 17:06:00+00:00,27.18,27.18,27.18,27.18,100,1614791160000
2021-03-03 17:07:00+00:00,27.1,27.2,27.0,27.0,2144,1614791220000
2021-03-03 17:10:00+00:00,26.9975,26.9975,26.9975,26.9975,100,1614791400000
2021-03-03 17:23:00+00:00,27.2,27.2,27.2,27.2,342,1614792180000
2021-03-03 17:25:00+00:00,27.1,27.1,27.1,27.1,401,1614792300000
2021-03-03 17:30:00+00:00,27.09,27.09,27.09,27.09,300,1614792600000
2021-03-03 17:32:00+00:00,27.1,27.1,27.0,27.0,1524,1614792720000
2021-03-03 17:47:00+00:00,27.055,27.055,27.055,27.055,191,1614793620000
2021-03-03 17:48:00+00:00,26.99,26.99,26.99,26.99,100,1614793680000
2021-03-03 17:49:00+00:00,26.99,26.99,26.99,26.99,100,1614793740000
2021-03-03 17:50:00+00:00,26.98,26.98,26.98,26.98,200,1614793800000
2021-03-03 17:52:00+00:00,26.895,26.895,26.895,26.895,100,1614793920000
2021-03-03 17:56:00+00:00,26.99,26.99,26.99,26.99,300,1614794160000
2021-03-03 17:57:00+00:00,26.99,26.99,26.99,26.99,200,1614794220000
2021-03-03 18:01:00+00:00,26.99,26.99,26.8,26.8,805,1614794460000
2021-03-03 18:13:00+00:00,26.8,26.8,26.8,26.8,220,1614795180000
2021-03-03 18:14:00+00:00,26.8,26.8,26.8,26.8,100,1614795240000
2021-03-03 18:24:00+00:00,26.99,26.99,26.99,26.99,520,1614795840000
2021-03-03 18:25:00+00:00,26.99,26.99,26.99,26.99,500,1614795900000
2021-03-03 18:26:00+00:00,26.8,26.8,26.8,26.8,1374,1614795960000
2021-03-03 18:27:00+00:00,26.99,26.99,26.99,26.99,185,1614796020000
2021-03-03 18:31:00+00:00,26.75,26.75,26.75,26.75,150,1614796260000
2021-03-03 18:32:00+00:00,26.7,26.99,26.7,26.99,1044,1614796320000
2021-03-03 18:34:00+00:00,26.98,26.98,26.98,26.98,385,1614796440000
2021-03-03 18:38:00+00:00,26.98,26.98,26.98,26.98,200,1614796680000
2021-03-03 18:39:00+00:00,26.98,26.98,26.98,26.98,200,1614796740000
2021-03-03 18:40:00+00:00,26.854,26.98,26.854,26.98,400,1614796800000
2021-03-03 18:42:00+00:00,26.98,26.98,26.98,26.98,100,1614796920000
2021-03-03 18:44:00+00:00,26.98,26.98,26.98,26.98,980,1614797040000
2021-03-03 18:45:00+00:00,26.7,26.98,26.6,26.98,2535,1614797100000
2021-03-03 18:53:00+00:00,26.95,26.95,26.94,26.94,1284,1614797580000
2021-03-03 18:54:00+00:00,26.925,26.95,26.925,26.95,500,1614797640000
2021-03-03 18:56:00+00:00,26.95,26.95,26.95,26.95,1800,1614797760000
2021-03-03 18:59:00+00:00,26.95,26.95,26.95,26.95,1972,1614797940000
2021-03-03 19:00:00+00:00,26.95,26.95,26.75,26.75,786,1614798000000
2021-03-03 19:01:00+00:00,26.95,26.95,26.95,26.95,800,1614798060000
2021-03-03 19:02:00+00:00,26.76,26.76,26.76,26.76,163,1614798120000
2021-03-03 19:04:00+00:00,26.82,26.82,26.82,26.82,350,1614798240000
2021-03-03 19:05:00+00:00,26.82,26.82,26.82,26.82,750,1614798300000
2021-03-03 19:07:00+00:00,26.82,26.82,26.82,26.82,100,1614798420000
2021-03-03 19:09:00+00:00,26.95,26.95,26.85,26.85,975,1614798540000
2021-03-03 19:10:00+00:00,26.825,26.825,26.8,26.8,200,1614798600000
2021-03-03 19:11:00+00:00,26.77,26.78,26.77,26.78,1045,1614798660000
2021-03-03 19:12:00+00:00,26.78,26.8,26.77,26.8,600,1614798720000
2021-03-03 19:15:00+00:00,26.77,26.77,26.77,26.77,301,1614798900000
2021-03-03 19:16:00+00:00,26.76,26.76,26.76,26.76,150,1614798960000
2021-03-03 19:18:00+00:00,26.65,26.65,26.65,26.65,500,1614799080000
2021-03-03 19:23:00+00:00,26.8,26.8,26.8,26.8,100,1614799380000
2021-03-03 19:24:00+00:00,26.7,26.7,26.7,26.7,1000,1614799440000
2021-03-03 19:26:00+00:00,26.775,26.775,26.775,26.775,100,1614799560000
2021-03-03 19:29:00+00:00,26.7,26.7,26.7,26.7,713,1614799740000
2021-03-03 19:30:00+00:00,26.85,26.85,26.85,26.85,100,1614799800000
2021-03-03 19:31:00+00:00,26.85,26.85,26.7,26.7,500,1614799860000
2021-03-03 19:33:00+00:00,26.842,26.842,26.842,26.842,198,1614799980000
2021-03-03 19:34:00+00:00,26.71,26.71,26.71,26.71,480,1614800040000
2021-03-03 19:35:00+00:00,26.9,26.9,26.71,26.71,200,1614800100000
2021-03-03 19:36:00+00:00,26.8,26.8,26.8,26.8,200,1614800160000
2021-03-03 19:37:00+00:00,26.9,26.9,26.9,26.9,1000,1614800220000
2021-03-03 19:38:00+00:00,26.9,26.9,26.9,26.9,800,1614800280000
2021-03-03 19:45:00+00:00,26.62,26.62,26.62,26.62,100,1614800700000
2021-03-03 19:47:00+00:00,26.95,26.95,26.95,26.95,125,1614800820000
2021-03-03 19:48:00+00:00,26.64,26.64,26.64,26.64,175,1614800880000
2021-03-03 19:51:00+00:00,27.0,27.0,27.0,27.0,200,1614801060000
2021-03-03 19:55:00+00:00,27.0,27.0,27.0,27.0,143,1614801300000
2021-03-03 19:57:00+00:00,26.94,26.95,26.94,26.95,1600,1614801420000
2021-03-03 19:58:00+00:00,26.99,26.99,26.99,26.99,200,1614801480000
2021-03-03 19:59:00+00:00,26.95,27.0,26.95,27.0,5910,1614801540000
2021-03-03 20:02:00+00:00,26.98,26.98,26.98,26.98,112,1614801720000
2021-03-03 20:04:00+00:00,26.7,26.7,26.7,26.7,170,1614801840000
2021-03-03 20:10:00+00:00,26.98,26.98,26.98,26.98,100,1614802200000
2021-03-03 20:11:00+00:00,26.845,26.845,26.845,26.845,100,1614802260000
2021-03-03 20:14:00+00:00,26.98,26.98,26.818,26.818,250,1614802440000
2021-03-03 20:17:00+00:00,26.98,26.98,26.98,26.98,400,1614802620000
2021-03-03 20:18:00+00:00,26.98,26.98,26.98,26.98,125,1614802680000
2021-03-03 20:20:00+00:00,26.98,27.0,26.98,27.0,2160,1614802800000
2021-03-03 20:26:00+00:00,27.39,27.39,27.39,27.39,602,1614803160000
2021-03-03 20:28:00+00:00,27.39,27.39,27.39,27.39,100,1614803280000
2021-03-03 20:29:00+00:00,27.39,27.39,27.39,27.39,200,1614803340000
2021-03-03 20:32:00+00:00,27.39,27.39,27.39,27.39,100,1614803520000
2021-03-03 20:34:00+00:00,27.39,27.39,27.39,27.39,350,1614803640000
2021-03-03 20:35:00+00:00,27.39,27.39,27.39,27.39,100,1614803700000
2021-03-03 20:36:00+00:00,27.39,27.39,27.39,27.39,300,1614803760000
2021-03-03 20:37:00+00:00,27.39,27.39,27.34,27.39,600,1614803820000
2021-03-03 20:38:00+00:00,27.39,27.39,27.39,27.39,200,1614803880000
2021-03-03 20:39:00+00:00,27.39,27.39,27.2,27.2,3365,1614803940000
2021-03-03 20:41:00+00:00,27.385,27.385,27.385,27.385,200,1614804060000
2021-03-03 20:42:00+00:00,27.385,27.385,27.385,27.385,389,1614804120000
2021-03-03 20:44:00+00:00,27.385,27.385,27.385,27.385,1200,1614804240000
2021-03-03 20:45:00+00:00,27.39,27.39,27.385,27.39,2800,1614804300000
2021-03-03 20:46:00+00:00,27.38,27.38,27.21,27.21,2420,1614804360000
2021-03-03 20:49:00+00:00,27.2,27.3,27.2,27.3,397,1614804540000
2021-03-03 20:50:00+00:00,27.2,27.29,27.2,27.29,500,1614804600000
2021-03-03 20:52:00+00:00,27.29,27.29,27.29,27.29,800,1614804720000
2021-03-03 20:53:00+00:00,27.2,27.2,27.19,27.19,200,1614804780000
2021-03-03 20:54:00+00:00,27.15,27.15,27.15,27.15,200,1614804840000
2021-03-03 20:55:00+00:00,27.1,27.1,27.1,27.1,100,1614804900000
2021-03-03 20:57:00+00:00,27.1,27.1,27.1,27.1,260,1614805020000
2021-03-03 20:58:00+00:00,27.05,27.05,27.0,27.0,502,1614805080000
2021-03-03 20:59:00+00:00,27.0,27.0,27.0,27.0,258,1614805140000
2021-03-03 21:01:00+00:00,27.0,27.0,27.0,27.0,1672,1614805260000
2021-03-04 14:30:00+00:00,27.01,27.3,27.01,27.3,495,1614868200000
2021-03-04 14:31:00+00:00,27.4,27.4,27.4,27.4,500,1614868260000
2021-03-04 14:33:00+00:00,27.04,27.04,27.0,27.0,1748,1614868380000
2021-03-04 14:35:00+00:00,26.6,27.074,26.6,27.074,409,1614868500000
2021-03-04 14:37:00+00:00,26.66,26.66,26.66,26.66,495,1614868620000
2021-03-04 14:38:00+00:00,26.75,26.75,26.75,26.75,200,1614868680000
2021-03-04 14:40:00+00:00,26.6,26.75,26.6,26.75,1500,1614868800000
2021-03-04 14:41:00+00:00,26.55,26.55,26.5,26.5,1360,1614868860000
2021-03-04 14:42:00+00:00,26.5,26.5,26.41,26.5,640,1614868920000
2021-03-04 14:44:00+00:00,26.35,26.35,26.35,26.35,501,1614869040000
2021-03-04 14:45:00+00:00,26.35,26.35,26.35,26.35,900,1614869100000
2021-03-04 14:47:00+00:00,26.35,26.35,26.35,26.35,100,1614869220000
2021-03-04 14:48:00+00:00,26.35,26.35,26.35,26.35,1173,1614869280000
2021-03-04 14:49:00+00:00,26.75,26.75,26.75,26.75,100,1614869340000
2021-03-04 14:51:00+00:00,26.3,26.3,26.3,26.3,230,1614869460000
2021-03-04 14:52:00+00:00,26.25,26.25,26.1,26.1,766,1614869520000
2021-03-04 14:55:00+00:00,26.0,26.5335,26.0,26.485,3500,1614869700000
2021-03-04 15:00:00+00:00,26.264,26.264,26.0,26.0,302,1614870000000
2021-03-04 15:01:00+00:00,26.0,26.0,26.0,26.0,2850,1614870060000
2021-03-04 15:04:00+00:00,25.75,26.465,25.75,26.465,700,1614870240000
2021-03-04 15:05:00+00:00,26.465,26.47,26.465,26.47,200,1614870300000
2021-03-04 15:06:00+00:00,26.0,26.0,26.0,26.0,107,1614870360000
2021-03-04 15:07:00+00:00,26.0,26.0,26.0,26.0,100,1614870420000
2021-03-04 15:08:00+00:00,26.0,26.0,25.75,25.75,439,1614870480000
2021-03-04 15:09:00+00:00,25.802,25.802,25.802,25.802,100,1614870540000
2021-03-04 15:10:00+00:00,25.67,25.67,25.58,25.58,350,1614870600000
2021-03-04 15:11:00+00:00,25.2,25.545,25.1,25.1,648,1614870660000
2021-03-04 15:12:00+00:00,25.08,25.2,25.08,25.2,638,1614870720000
2021-03-04 15:13:00+00:00,25.08,25.08,25.01,25.01,300,1614870780000
2021-03-04 15:14:00+00:00,25.01,25.01,25.01,25.01,1124,1614870840000
2021-03-04 15:15:00+00:00,25.01,25.5445,25.01,25.5445,1335,1614870900000
2021-03-04 15:16:00+00:00,25.696,25.696,25.01,25.01,988,1614870960000
2021-03-04 15:17:00+00:00,26.23,26.23,25.02,25.02,383,1614871020000
2021-03-04 15:19:00+00:00,25.558,25.558,25.558,25.558,300,1614871140000
2021-03-04 15:20:00+00:00,25.99,25.99,25.07,25.08,1117,1614871200000
2021-03-04 15:21:00+00:00,25.99,26.0,25.99,26.0,544,1614871260000
2021-03-04 15:23:00+00:00,25.5,25.5,25.1,25.462,2300,1614871380000
2021-03-04 15:24:00+00:00,25.99,25.99,25.99,25.99,100,1614871440000
2021-03-04 15:25:00+00:00,25.11,25.11,25.11,25.11,150,1614871500000
2021-03-04 15:27:00+00:00,25.5,25.5,25.5,25.5,200,1614871620000
2021-03-04 15:29:00+00:00,25.49,25.49,25.49,25.49,200,1614871740000
2021-03-04 15:30:00+00:00,25.3,25.3,25.11,25.11,1190,1614871800000
2021-03-04 15:31:00+00:00,25.11,25.15,25.11,25.15,1425,1614871860000
2021-03-04 15:34:00+00:00,25.7,25.7,25.7,25.7,300,1614872040000
2021-03-04 15:35:00+00:00,25.3,25.3,25.3,25.3,1100,1614872100000
2021-03-04 15:36:00+00:00,25.3,25.3,25.25,25.25,200,1614872160000
2021-03-04 15:37:00+00:00,25.15,25.3,25.15,25.3,450,1614872220000
2021-03-04 15:39:00+00:00,25.5,25.5,25.5,25.5,200,1614872340000
2021-03-04 15:41:00+00:00,25.3955,25.3955,25.3955,25.3955,100,1614872460000
2021-03-04 15:43:00+00:00,25.44,25.5,25.44,25.5,1049,1614872580000
2021-03-04 15:45:00+00:00,25.51,26.24,25.51,26.24,1218,1614872700000
2021-03-04 15:46:00+00:00,26.7,26.7,26.7,26.7,100,1614872760000
2021-03-04 15:48:00+00:00,26.695,26.695,26.695,26.695,300,1614872880000
2021-03-04 15:49:00+00:00,26.695,26.695,26.26,26.695,2900,1614872940000
2021-03-04 15:51:00+00:00,26.7,26.7,26.7,26.7,187,1614873060000
2021-03-04 15:53:00+00:00,26.69,26.69,26.69,26.69,100,1614873180000
2021-03-04 15:57:00+00:00,26.685,26.685,26.685,26.685,105,1614873420000
2021-03-04 15:59:00+00:00,26.5,26.5,26.5,26.5,100,1614873540000
2021-03-04 16:00:00+00:00,26.49,26.49,26.49,26.49,330,1614873600000
2021-03-04 16:02:00+00:00,26.5,26.5,26.5,26.5,500,1614873720000
2021-03-04 16:06:00+00:00,26.01,26.01,26.01,26.01,450,1614873960000
2021-03-04 16:07:00+00:00,26.01,26.01,26.0,26.0,480,1614874020000
2021-03-04 16:08:00+00:00,26.0,26.0,26.0,26.0,314,1614874080000
2021-03-04 16:09:00+00:00,25.75,25.75,25.75,25.75,247,1614874140000
2021-03-04 16:12:00+00:00,26.0,26.0,26.0,26.0,100,1614874320000
2021-03-04 16:14:00+00:00,25.875,25.875,25.875,25.875,100,1614874440000
2021-03-04 16:16:00+00:00,26.0,26.0,26.0,26.0,400,1614874560000
2021-03-04 16:19:00+00:00,26.0,26.0,26.0,26.0,400,1614874740000
2021-03-04 16:20:00+00:00,25.75,25.75,25.75,25.75,150,1614874800000
2021-03-04 16:22:00+00:00,25.8,25.8,25.51,25.51,924,1614874920000
2021-03-04 16:25:00+00:00,25.7,25.7,25.7,25.7,100,1614875100000
2021-03-04 16:26:00+00:00,26.0,26.0,26.0,26.0,100,1614875160000
2021-03-04 16:33:00+00:00,25.75,26.0,25.75,26.0,300,1614875580000
2021-03-04 16:37:00+00:00,25.985,25.99,25.985,25.99,1000,1614875820000
2021-03-04 16:43:00+00:00,25.75,25.75,25.75,25.75,100,1614876180000
2021-03-04 16:52:00+00:00,25.99,25.99,25.99,25.99,100,1614876720000
2021-03-04 16:56:00+00:00,25.8,25.8,25.77,25.77,259,1614876960000
2021-03-04 17:00:00+00:00,25.75,25.75,25.6,25.6,500,1614877200000
2021-03-04 17:01:00+00:00,25.4,25.4,25.1,25.1,2438,1614877260000
2021-03-04 17:02:00+00:00,25.26,25.78,25.11,25.11,1000,1614877320000
2021-03-04 17:08:00+00:00,25.79,25.79,25.79,25.79,100,1614877680000
2021-03-04 17:09:00+00:00,25.78,25.79,25.78,25.79,1600,1614877740000
2021-03-04 17:10:00+00:00,25.79,25.79,25.79,25.79,300,1614877800000
2021-03-04 17:20:00+00:00,25.79,25.79,25.79,25.79,231,1614878400000
2021-03-04 17:21:00+00:00,25.26,25.3,25.26,25.3,500,1614878460000
2021-03-04 17:30:00+00:00,25.495,25.495,25.495,25.495,100,1614879000000
2021-03-04 17:31:00+00:00,25.3,25.3,25.3,25.3,490,1614879060000
2021-03-04 17:32:00+00:00,25.68,25.68,25.68,25.68,100,1614879120000
2021-03-04 17:35:00+00:00,25.5,25.5,25.5,25.5,204,1614879300000
2021-03-04 17:36:00+00:00,25.3,25.3,25.3,25.3,121,1614879360000
2021-03-04 17:37:00+00:00,25.25,25.68,25.25,25.68,439,1614879420000
2021-03-04 17:44:00+00:00,25.25,25.68,25.25,25.68,357,1614879840000
2021-03-04 17:47:00+00:00,25.68,25.68,25.68,25.68,100,1614880020000
2021-03-04 17:49:00+00:00,25.68,25.68,25.68,25.68,200,1614880140000
2021-03-04 17:50:00+00:00,25.68,25.68,25.68,25.68,500,1614880200000
2021-03-04 17:51:00+00:00,25.68,25.68,25.67,25.67,600,1614880260000
2021-03-04 17:54:00+00:00,25.67,25.67,25.67,25.67,100,1614880440000
2021-03-04 17:55:00+00:00,25.5,25.68,25.5,25.5,1534,1614880500000
2021-03-04 18:01:00+00:00,25.26,25.31,25.1,25.1,2279,1614880860000
2021-03-04 18:02:00+00:00,25.1,25.1,25.01,25.01,1678,1614880920000
2021-03-04 18:03:00+00:00,25.0,25.15,25.0,25.0,8955,1614880980000
2021-03-04 18:04:00+00:00,25.0,25.48,25.0,25.12,1291,1614881040000
2021-03-04 18:05:00+00:00,25.12,25.12,25.12,25.12,100,1614881100000
2021-03-04 18:06:00+00:00,25.48,25.5,25.48,25.5,300,1614881160000
2021-03-04 18:07:00+00:00,25.01,25.5,25.01,25.5,8581,1614881220000
2021-03-04 18:12:00+00:00,24.87,24.87,24.87,24.87,320,1614881520000
2021-03-04 18:14:00+00:00,25.3,25.3,25.3,25.3,1905,1614881640000
2021-03-04 18:16:00+00:00,25.0,25.0,25.0,25.0,100,1614881760000
2021-03-04 18:17:00+00:00,24.95,24.95,24.95,24.95,150,1614881820000
2021-03-04 18:18:00+00:00,24.9,24.9,24.9,24.9,700,1614881880000
2021-03-04 18:19:00+00:00,24.9,24.9,24.9,24.9,200,1614881940000
2021-03-04 18:21:00+00:00,24.95,25.08,24.87,24.87,2555,1614882060000
2021-03-04 18:23:00+00:00,25.04,25.04,25.04,25.04,400,1614882180000
2021-03-04 18:24:00+00:00,25.2,25.2,24.8,24.8,1660,1614882240000
2021-03-04 18:25:00+00:00,24.6,24.6,24.6,24.6,891,1614882300000
2021-03-04 18:26:00+00:00,24.5,24.6,24.5,24.5,1200,1614882360000
2021-03-04 18:27:00+00:00,24.5,24.5,24.5,24.5,100,1614882420000
2021-03-04 18:28:00+00:00,24.35,24.58,24.35,24.58,420,1614882480000
2021-03-04 18:29:00+00:00,24.35,24.35,24.34,24.34,1651,1614882540000
2021-03-04 18:30:00+00:00,24.59,24.59,24.59,24.59,100,1614882600000
2021-03-04 18:31:00+00:00,24.35,24.35,24.25,24.25,400,1614882660000
2021-03-04 18:35:00+00:00,24.25,24.25,24.25,24.25,200,1614882900000
2021-03-04 18:36:00+00:00,24.25,24.25,24.25,24.25,481,1614882960000
2021-03-04 18:37:00+00:00,24.25,24.35,24.25,24.35,600,1614883020000
2021-03-04 18:38:00+00:00,24.3,24.3,24.3,24.3,500,1614883080000
2021-03-04 18:39:00+00:00,24.25,24.25,24.25,24.25,454,1614883140000
2021-03-04 18:40:00+00:00,24.35,24.35,24.35,24.35,250,1614883200000
2021-03-04 18:43:00+00:00,24.58,24.58,24.58,24.58,200,1614883380000
2021-03-04 18:45:00+00:00,24.58,24.58,24.58,24.58,100,1614883500000
2021-03-04 18:46:00+00:00,24.6,24.6,24.3,24.3,1538,1614883560000
2021-03-04 18:49:00+00:00,24.58,24.58,24.31,24.31,400,1614883740000
2021-03-04 18:50:00+00:00,24.32,24.32,24.32,24.32,290,1614883800000
2021-03-04 18:52:00+00:00,24.35,24.35,24.35,24.35,100,1614883920000
2021-03-04 18:54:00+00:00,24.5,25.0,24.5,25.0,340,1614884040000
