date,low_price,high_price,close_price,open_price,volume
2021-04-02 11:36:00,59450.0,59506.42,59502.4,59475.01,10.80813926
2021-04-02 11:37:00,59466.88,59512.32,59473.38,59502.41,5.5054751
2021-04-02 11:38:00,59473.89,59509.54,59504.33,59473.9,1.07420496
2021-04-02 11:39:00,59487.7,59498.34,59489.59,59498.33,1.67262924
2021-04-02 11:40:00,59489.59,59502.82,59502.82,59496.26,0.88394452
2021-04-02 11:41:00,59499.74,59565.16,59565.16,59502.83,5.57049239
2021-04-02 11:42:00,59560.0,59565.15,59560.0,59560.44,0.87173504
2021-04-02 11:43:00,59560.0,59606.06,59577.95,59560.0,13.32813898
2021-04-02 11:44:00,59542.09,59600.01,59549.01,59577.93,8.18618624
2021-04-02 11:45:00,59528.67,59549.98,59548.31,59549.98,3.61926841
2021-04-02 11:46:00,59525.31,59550.66,59525.31,59548.32,1.46857697
2021-04-02 11:47:00,59525.0,59546.8,59541.25,59525.01,1.87601083
2021-04-02 11:48:00,59543.0,59580.23,59576.3,59545.75,4.06948572
2021-04-02 11:49:00,59558.53,59580.7,59558.54,59576.3,2.17055241
2021-04-02 11:50:00,59478.21,59558.54,59542.81,59558.54,18.25280617
2021-04-02 11:51:00,59537.3,59576.31,59561.09,59542.81,1.44066373
2021-04-02 11:52:00,59538.93,59562.2,59538.93,59561.18,2.06730199
2021-04-02 11:53:00,59542.55,59570.73,59558.57,59549.04,1.8408578
2021-04-02 11:54:00,59556.64,59589.17,59588.98,59558.57,2.03389423
2021-04-02 11:55:00,59584.0,59600.0,59590.51,59584.0,1.95894328
2021-04-02 11:56:00,59585.87,59599.56,59585.88,59590.52,0.98618604
2021-04-02 11:57:00,59553.96,59585.89,59569.15,59585.88,1.74074912
2021-04-02 11:58:00,59506.59,59570.42,59545.34,59567.12,5.33999724
2021-04-02 11:59:00,59536.9,59566.14,59566.14,59536.91,2.75508939
2021-04-02 12:00:00,59566.13,59618.02,59618.02,59566.14,2.57654226
2021-04-02 12:01:00,59603.27,59618.02,59605.22,59618.02,1.88391164
2021-04-02 12:02:00,59571.12,59606.63,59589.78,59605.21,7.99507056
2021-04-02 12:03:00,59584.44,59588.34,59584.52,59584.5,1.40371176
