begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol
2020-12-31T19:00:00Z,32.100000,31.950000,32.200000,31.880000,1141542,reg,False,GBTC
2020-12-31T20:00:00Z,32.000000,32.000000,32.000000,32.000000,1050,reg,False,GBTC
2021-01-04T15:00:00Z,36.320000,35.950000,36.590000,35.150000,3020253,reg,False,GBTC
2021-01-04T16:00:00Z,35.970000,34.270000,35.970000,33.450000,2930016,reg,False,GBTC
2021-01-04T17:00:00Z,34.250000,33.810000,34.480000,33.460000,1420202,reg,False,GBTC
2021-01-04T18:00:00Z,33.805000,34.860000,35.250000,33.805000,1379589,reg,False,GBTC
2021-01-04T19:00:00Z,34.900000,35.735000,35.780000,34.890000,1363332,reg,False,GBTC
2021-01-04T20:00:00Z,35.080000,35.080000,35.080000,35.080000,100,reg,False,GBTC
2021-01-05T15:00:00Z,37.010000,36.910000,37.070000,36.370000,1727351,reg,False,GBTC
2021-01-05T16:00:00Z,36.900000,36.910000,37.250000,36.550000,1682608,reg,False,GBTC
2021-01-05T17:00:00Z,36.910000,37.480000,37.500000,36.905000,1406662,reg,False,GBTC
2021-01-05T18:00:00Z,37.486500,38.700000,38.700000,37.420000,1891801,reg,False,GBTC
2021-01-05T19:00:00Z,38.690000,38.790000,39.380000,38.200000,2201548,reg,False,GBTC
2021-01-05T20:00:00Z,38.800000,39.410000,39.520000,38.370000,1897144,reg,False,GBTC
2021-01-06T15:00:00Z,42.100000,41.470000,42.750000,41.248000,3110024,reg,False,GBTC
2021-01-06T16:00:00Z,41.440000,42.050000,42.500000,41.420000,2234725,reg,False,GBTC
2021-01-06T17:00:00Z,42.080000,42.490000,42.990000,41.920000,1664135,reg,False,GBTC
2021-01-06T18:00:00Z,42.490000,42.790000,43.135000,42.450000,2246730,reg,False,GBTC
2021-01-06T19:00:00Z,42.800000,40.400000,42.850000,40.400000,2705686,reg,False,GBTC
2021-01-06T20:00:00Z,43.930000,43.930000,43.930000,43.930000,26,reg,False,GBTC
2021-01-07T15:00:00Z,47.110000,47.030000,47.200000,46.000000,2431424,reg,False,GBTC
2021-01-07T16:00:00Z,47.050000,47.275000,47.980000,46.960000,2306409,reg,False,GBTC
2021-01-07T17:00:00Z,47.275000,47.615000,47.660000,46.745000,1887303,reg,False,GBTC
2021-01-07T18:00:00Z,47.610000,44.970000,47.980000,41.800000,3978252,reg,False,GBTC
2021-01-07T19:00:00Z,45.010000,45.550000,45.740000,43.830000,2225405,reg,False,GBTC
2021-01-07T20:00:00Z,45.532500,44.960000,45.690000,43.990000,1686570,reg,False,GBTC
2021-01-08T15:00:00Z,47.960000,47.400000,48.500000,45.130000,2678437,reg,False,GBTC
2021-01-08T16:00:00Z,47.400000,47.710100,47.980000,46.650000,1598551,reg,False,GBTC
2021-01-08T17:00:00Z,47.710000,46.780000,47.850000,46.760000,1390318,reg,False,GBTC
2021-01-08T18:00:00Z,46.770000,45.650000,46.990000,45.350000,1835311,reg,False,GBTC
2021-01-08T19:00:00Z,45.660000,46.470000,46.800000,45.630000,1333529,reg,False,GBTC
2021-01-08T20:00:00Z,44.420000,44.420000,44.420000,44.420000,100,reg,False,GBTC
2021-01-11T15:00:00Z,37.880000,36.675000,39.700000,36.430000,3840721,reg,False,GBTC
2021-01-11T16:00:00Z,36.670000,37.270000,37.270000,35.880000,3881296,reg,False,GBTC
2021-01-11T17:00:00Z,37.280000,38.160000,39.300000,36.630000,3153228,reg,False,GBTC
2021-01-11T18:00:00Z,38.210000,37.740000,38.500000,37.700000,2020172,reg,False,GBTC
2021-01-11T19:00:00Z,37.730000,36.845000,37.750000,36.250000,2215623,reg,False,GBTC
2021-01-11T20:00:00Z,37.400000,37.400000,37.400000,37.400000,10,reg,False,GBTC
2021-01-12T15:00:00Z,36.960000,38.180000,38.880000,36.960000,2072608,reg,False,GBTC
2021-01-12T16:00:00Z,38.190000,39.605000,39.630000,38.190000,1762689,reg,False,GBTC
2021-01-12T17:00:00Z,39.610000,39.530000,39.860000,38.970000,1296420,reg,False,GBTC
2021-01-12T18:00:00Z,39.550000,39.762000,39.980000,39.440000,1227289,reg,False,GBTC
2021-01-12T19:00:00Z,39.760000,39.295000,40.000000,38.520000,1367714,reg,False,GBTC
2021-01-12T20:00:00Z,38.920000,38.920000,38.920000,38.920000,9,reg,False,GBTC
2021-01-13T15:00:00Z,37.680000,38.440000,38.650000,37.280000,1493289,reg,False,GBTC
2021-01-13T16:00:00Z,38.410000,38.250000,38.650000,38.000000,966235,reg,False,GBTC
2021-01-13T17:00:00Z,38.268000,38.383000,38.570000,38.064000,819020,reg,False,GBTC
2021-01-13T18:00:00Z,38.410000,39.580000,39.870000,38.200000,1219516,reg,False,GBTC
2021-01-13T19:00:00Z,39.580000,40.155000,40.450000,39.540000,1857243,reg,False,GBTC
2021-01-13T20:00:00Z,40.190000,40.370000,40.950000,40.120000,1607891,reg,False,GBTC
2021-01-14T15:00:00Z,43.780000,43.940000,44.500000,43.500000,1794947,reg,False,GBTC
2021-01-14T16:00:00Z,43.935000,43.700000,44.450000,43.640000,1035528,reg,False,GBTC
2021-01-14T17:00:00Z,43.700000,44.070000,44.250000,43.695000,941342,reg,False,GBTC
2021-01-14T18:00:00Z,44.080000,43.710500,44.250000,43.530000,1006422,reg,False,GBTC
2021-01-14T19:00:00Z,43.730000,44.196500,44.250000,43.715000,974410,reg,False,GBTC
2021-01-14T20:00:00Z,43.530000,43.530000,43.530000,43.530000,4517,reg,False,GBTC
2021-01-15T15:00:00Z,40.680000,38.900000,40.720000,38.490000,2635685,reg,False,GBTC
2021-01-15T16:00:00Z,38.900000,39.855000,40.090000,38.140000,2158636,reg,False,GBTC
2021-01-15T17:00:00Z,39.870000,39.830000,39.930000,39.050000,1387647,reg,False,GBTC
2021-01-15T18:00:00Z,39.830000,39.450000,40.153500,38.940000,1498974,reg,False,GBTC
2021-01-15T19:00:00Z,39.470000,39.385000,39.870000,39.270000,1270012,reg,False,GBTC
2021-01-15T20:00:00Z,39.340000,39.340000,39.340000,39.340000,128,reg,False,GBTC
2021-01-19T15:00:00Z,39.840000,40.060000,40.200000,39.410000,1637127,reg,False,GBTC
2021-01-19T16:00:00Z,40.060000,39.800000,40.710000,39.800000,1673777,reg,False,GBTC
2021-01-19T17:00:00Z,39.820000,39.520000,39.820000,39.330000,1573955,reg,False,GBTC
2021-01-19T18:00:00Z,39.520000,38.000000,39.530000,38.000000,1733916,reg,False,GBTC
2021-01-19T19:00:00Z,38.000000,38.085000,38.710000,37.850000,1241349,reg,False,GBTC
2021-01-19T20:00:00Z,38.055000,38.055000,38.055000,38.055000,5,reg,False,GBTC
2021-01-20T15:00:00Z,36.070000,34.640000,36.200000,34.530000,2717743,reg,False,GBTC
2021-01-20T16:00:00Z,34.650000,35.600000,35.640000,33.300000,2701781,reg,False,GBTC
2021-01-20T17:00:00Z,35.615000,35.786500,36.000000,35.303500,1204365,reg,False,GBTC
2021-01-20T18:00:00Z,35.790000,36.400000,36.440000,35.690000,1031178,reg,False,GBTC
2021-01-20T19:00:00Z,36.450000,36.100000,36.480000,35.530000,835913,reg,False,GBTC
2021-01-20T20:00:00Z,36.110000,35.380000,36.300000,35.300000,1061618,reg,False,GBTC
2021-01-21T15:00:00Z,31.230000,31.190000,32.060000,30.910000,3672261,reg,False,GBTC
2021-01-21T16:00:00Z,31.190000,30.860000,31.950000,30.810000,2714633,reg,False,GBTC
2021-01-21T17:00:00Z,30.850000,31.880000,31.880000,30.800000,2176869,reg,False,GBTC
2021-01-21T18:00:00Z,31.850000,32.023500,32.280000,31.600000,1282731,reg,False,GBTC
2021-01-21T19:00:00Z,32.000000,32.760000,33.010000,31.880000,1721458,reg,False,GBTC
2021-01-21T20:00:00Z,32.770000,31.980000,32.771000,31.730000,1582971,reg,False,GBTC
2021-01-22T15:00:00Z,33.970000,33.409000,34.920000,33.000000,2721081,reg,False,GBTC
2021-01-22T16:00:00Z,33.400000,33.400000,33.670000,32.800000,1581578,reg,False,GBTC
2021-01-22T17:00:00Z,33.380000,33.206000,33.500000,33.050000,1130483,reg,False,GBTC
2021-01-22T18:00:00Z,33.210000,34.350000,34.470000,33.070000,1305776,reg,False,GBTC
2021-01-22T19:00:00Z,34.330000,34.640000,34.690000,34.100000,1838345,reg,False,GBTC
2021-01-22T20:00:00Z,34.630000,34.450000,34.990000,34.260000,1647947,reg,False,GBTC
2021-01-25T15:00:00Z,35.600000,35.300000,35.700000,34.700000,1617268,reg,False,GBTC
2021-01-25T16:00:00Z,35.300000,33.930000,35.470000,33.490000,2079388,reg,False,GBTC
2021-01-25T17:00:00Z,33.910000,33.750000,34.240000,33.539000,1032230,reg,False,GBTC
2021-01-25T18:00:00Z,33.750000,33.840000,34.100000,33.650000,888661,reg,False,GBTC
2021-01-25T19:00:00Z,33.870000,33.500000,33.900000,33.500000,1084606,reg,False,GBTC
2021-01-25T20:00:00Z,33.510000,33.050000,33.550000,32.850000,1394391,reg,False,GBTC
2021-01-26T15:00:00Z,31.540000,32.210000,32.390000,31.530000,1178435,reg,False,GBTC
2021-01-26T16:00:00Z,32.210000,32.375000,32.600000,31.710000,1037669,reg,False,GBTC
2021-01-26T17:00:00Z,32.350000,32.370000,32.660000,31.950000,732136,reg,False,GBTC
2021-01-26T18:00:00Z,32.370000,32.240000,32.480000,32.060000,647904,reg,False,GBTC
2021-01-26T19:00:00Z,32.233000,31.900000,32.330000,31.870000,801148,reg,False,GBTC
2021-01-26T20:00:00Z,31.910000,31.487000,32.100000,31.200000,1553365,reg,False,GBTC
2021-01-27T15:00:00Z,28.880000,30.320000,30.400000,28.720000,2168570,reg,False,GBTC
2021-01-27T16:00:00Z,30.320000,30.000000,30.930000,30.000000,1669928,reg,False,GBTC
2021-01-27T17:00:00Z,30.010000,30.100000,30.230000,29.700000,1446958,reg,False,GBTC
2021-01-27T18:00:00Z,30.090000,29.860000,30.400000,29.440000,1129363,reg,False,GBTC
2021-01-27T19:00:00Z,29.870000,30.250000,30.630000,28.590000,1216348,reg,False,GBTC
2021-01-27T20:00:00Z,30.270000,31.361000,31.361000,30.030000,1386627,reg,False,GBTC
2021-01-28T15:00:00Z,32.100000,32.200000,32.620000,32.000000,1245749,reg,False,GBTC
2021-01-28T16:00:00Z,32.240000,33.240000,33.250000,31.750000,1550245,reg,False,GBTC
2021-01-28T17:00:00Z,33.240000,32.950000,33.290000,32.720000,1362446,reg,False,GBTC
2021-01-28T18:00:00Z,32.970000,33.500000,33.510000,32.970000,1286377,reg,False,GBTC
2021-01-28T19:00:00Z,33.500000,33.690000,33.880000,33.480000,1034420,reg,False,GBTC
2021-01-28T20:00:00Z,33.690000,33.600000,33.850000,33.010000,1400786,reg,False,GBTC
2021-01-29T15:00:00Z,36.830000,36.930000,37.740000,36.500000,2349798,reg,False,GBTC
2021-01-29T16:00:00Z,36.950000,35.840000,37.350000,35.680000,1676858,reg,False,GBTC
2021-01-29T17:00:00Z,35.830000,35.150000,36.300000,35.100000,1522043,reg,False,GBTC
2021-01-29T18:00:00Z,35.150000,35.060000,35.200000,34.340000,1710199,reg,False,GBTC
2021-01-29T19:00:00Z,35.060000,34.180000,35.250000,33.380000,1633802,reg,False,GBTC
2021-01-29T20:00:00Z,34.180000,34.585000,35.890000,33.660000,1639147,reg,False,GBTC
2021-02-01T15:00:00Z,33.020000,32.830000,33.600000,32.810000,1364679,reg,False,GBTC
2021-02-01T16:00:00Z,32.830000,33.430000,33.700000,32.810000,1014862,reg,False,GBTC
2021-02-01T17:00:00Z,33.430000,34.160000,34.240000,33.330000,1217129,reg,False,GBTC
2021-02-01T18:00:00Z,34.160000,33.880000,34.200000,33.800000,872852,reg,False,GBTC
2021-02-01T19:00:00Z,33.850000,34.160000,34.230000,33.820000,693795,reg,False,GBTC
2021-02-01T20:00:00Z,34.140000,33.950000,34.360000,33.900000,1039243,reg,False,GBTC
2021-02-02T15:00:00Z,34.780000,35.000000,35.440000,34.750000,1197005,reg,False,GBTC
2021-02-02T16:00:00Z,35.000000,35.570000,35.960000,34.950000,1370010,reg,False,GBTC
2021-02-02T17:00:00Z,35.580000,35.600000,35.700000,35.390000,700679,reg,False,GBTC
2021-02-02T18:00:00Z,35.592000,35.950000,36.000000,35.500000,886269,reg,False,GBTC
2021-02-02T19:00:00Z,35.950000,36.750000,36.820000,35.900000,1494699,reg,False,GBTC
2021-02-02T20:00:00Z,36.750000,36.800000,37.060000,36.470000,1389961,reg,False,GBTC
2021-02-03T15:00:00Z,37.990000,38.175000,38.270000,37.830000,1500330,reg,False,GBTC
2021-02-03T16:00:00Z,38.175000,38.095000,38.260000,37.810000,1462149,reg,False,GBTC
2021-02-03T17:00:00Z,38.100000,38.200000,38.270000,38.010000,891769,reg,False,GBTC
2021-02-03T18:00:00Z,38.200000,38.130000,38.200000,37.780000,948611,reg,False,GBTC
2021-02-03T19:00:00Z,38.130000,37.930000,38.150000,37.800000,956646,reg,False,GBTC
2021-02-03T20:00:00Z,37.930000,38.060000,38.080000,37.870000,1231803,reg,False,GBTC
2021-02-04T15:00:00Z,37.370000,36.660000,37.500000,36.180000,2038089,reg,False,GBTC
2021-02-04T16:00:00Z,36.630000,37.640000,37.760000,36.500000,1065646,reg,False,GBTC
2021-02-04T17:00:00Z,37.640000,37.560000,37.990000,37.450000,1012686,reg,False,GBTC
2021-02-04T18:00:00Z,37.560000,37.920000,38.000000,37.420000,1142963,reg,False,GBTC
2021-02-04T19:00:00Z,37.935000,37.930000,37.970000,37.620000,514671,reg,False,GBTC
2021-02-04T20:00:00Z,37.930000,37.960000,38.340000,37.850000,1291662,reg,False,GBTC
2021-02-05T15:00:00Z,38.480000,38.518000,38.700000,37.960000,1306854,reg,False,GBTC
2021-02-05T16:00:00Z,38.500000,38.020000,38.610000,38.000000,1009627,reg,False,GBTC
2021-02-05T17:00:00Z,38.050000,38.130000,38.260000,38.000000,611025,reg,False,GBTC
2021-02-05T18:00:00Z,38.130000,37.825000,38.250000,37.810000,797387,reg,False,GBTC
2021-02-05T19:00:00Z,37.810000,37.800000,38.090000,37.510000,823014,reg,False,GBTC
2021-02-05T20:00:00Z,37.790000,37.860000,38.130000,37.580000,936860,reg,False,GBTC
2021-02-08T15:00:00Z,43.120000,43.850000,44.040000,43.120000,2199391,reg,False,GBTC
2021-02-08T16:00:00Z,43.830000,43.650000,44.600000,43.500000,1982654,reg,False,GBTC
2021-02-08T17:00:00Z,43.680000,44.218000,44.330000,43.503500,2251614,reg,False,GBTC
2021-02-08T18:00:00Z,44.240000,44.040000,44.540000,43.900000,1695174,reg,False,GBTC
2021-02-08T19:00:00Z,44.050000,43.960000,44.130000,43.750000,1361915,reg,False,GBTC
2021-02-08T20:00:00Z,43.980000,45.690000,45.700000,43.950000,2037939,reg,False,GBTC
2021-02-09T15:00:00Z,47.480000,48.170000,48.730000,47.450000,1744364,reg,False,GBTC
2021-02-09T16:00:00Z,48.180000,47.547000,48.350000,47.140000,1275157,reg,False,GBTC
2021-02-09T17:00:00Z,47.550000,47.630000,47.950000,47.450000,943408,reg,False,GBTC
2021-02-09T18:00:00Z,47.650000,48.430000,48.470000,47.600000,966417,reg,False,GBTC
2021-02-09T19:00:00Z,48.420000,48.430000,49.030000,48.000000,992295,reg,False,GBTC
2021-02-09T20:00:00Z,48.450000,47.910000,48.560000,47.900000,1152952,reg,False,GBTC
2021-02-10T15:00:00Z,45.300000,44.272500,45.350000,43.160000,2413509,reg,False,GBTC
2021-02-10T16:00:00Z,44.290000,45.410000,45.540000,43.840000,1456722,reg,False,GBTC
2021-02-10T17:00:00Z,45.420000,45.420000,45.670000,44.970000,1277046,reg,False,GBTC
2021-02-10T18:00:00Z,45.420000,45.520000,45.780000,45.264000,870837,reg,False,GBTC
2021-02-10T19:00:00Z,45.590000,45.946000,45.946000,45.100000,945382,reg,False,GBTC
2021-02-10T20:00:00Z,45.950000,44.950000,45.990000,44.820000,1107537,reg,False,GBTC
2021-02-11T15:00:00Z,48.600000,48.590000,48.950000,48.250000,1430818,reg,False,GBTC
2021-02-11T16:00:00Z,48.590000,48.130000,48.700000,48.100000,1040472,reg,False,GBTC
2021-02-11T17:00:00Z,48.150000,48.060000,48.150000,47.260000,1068984,reg,False,GBTC
2021-02-11T18:00:00Z,48.050000,48.370000,48.680000,47.870000,959884,reg,False,GBTC
2021-02-11T19:00:00Z,48.330000,48.595000,48.930000,48.260000,1215649,reg,False,GBTC
2021-02-11T20:00:00Z,48.590000,48.000000,49.200000,47.900000,1779937,reg,False,GBTC
2021-02-12T15:00:00Z,47.235000,47.900000,48.290000,47.230000,1379314,reg,False,GBTC
2021-02-12T16:00:00Z,47.910000,48.640000,48.720000,47.900000,936521,reg,False,GBTC
2021-02-12T17:00:00Z,48.640000,48.850000,48.970000,48.460000,891572,reg,False,GBTC
2021-02-12T18:00:00Z,48.880000,48.400000,49.000000,48.030000,1278669,reg,False,GBTC
2021-02-12T19:00:00Z,48.440000,48.419900,48.450000,48.190000,814028,reg,False,GBTC
2021-02-12T20:00:00Z,48.419900,48.910000,48.940000,48.260000,1168700,reg,False,GBTC
2021-02-16T15:00:00Z,51.040000,51.160000,51.500000,51.000000,1798808,reg,False,GBTC
2021-02-16T16:00:00Z,51.150000,49.610000,51.430000,49.570000,1700437,reg,False,GBTC
2021-02-16T17:00:00Z,49.560000,49.410000,50.280000,49.300000,1288439,reg,False,GBTC
2021-02-16T18:00:00Z,49.450000,50.130000,50.290000,49.050000,1167378,reg,False,GBTC
2021-02-16T19:00:00Z,50.120000,50.220000,50.370000,49.900000,725022,reg,False,GBTC
2021-02-16T20:00:00Z,50.220000,50.306500,50.360000,49.800000,1127900,reg,False,GBTC
2021-02-17T15:00:00Z,52.640000,52.400000,52.950000,52.320000,1612134,reg,False,GBTC
2021-02-17T16:00:00Z,52.400000,52.135000,52.570000,51.940000,1517465,reg,False,GBTC
2021-02-17T17:00:00Z,52.150000,52.920000,52.990000,52.080000,1061977,reg,False,GBTC
2021-02-17T18:00:00Z,52.920000,53.330000,53.420000,52.850000,1396358,reg,False,GBTC
2021-02-17T19:00:00Z,53.330000,54.180000,54.200000,53.250000,1377147,reg,False,GBTC
2021-02-17T20:00:00Z,54.170000,54.070000,54.340000,53.800000,1592558,reg,False,GBTC
2021-02-18T15:00:00Z,55.050000,52.660000,55.050000,51.510000,2874468,reg,False,GBTC
2021-02-18T16:00:00Z,52.670000,53.050000,53.250000,52.400000,1376546,reg,False,GBTC
2021-02-18T17:00:00Z,53.043000,52.930000,53.230000,52.500000,894036,reg,False,GBTC
2021-02-18T18:00:00Z,52.930000,52.580000,53.150000,52.510000,998279,reg,False,GBTC
2021-02-18T19:00:00Z,52.550000,52.110000,52.770000,52.070000,937983,reg,False,GBTC
2021-02-18T20:00:00Z,52.110000,52.900000,52.940000,51.940000,1565481,reg,False,GBTC
2021-02-19T15:00:00Z,54.720000,56.400000,56.400000,54.650000,1782231,reg,False,GBTC
2021-02-19T16:00:00Z,56.400000,57.170000,57.400000,56.250000,1970026,reg,False,GBTC
2021-02-19T17:00:00Z,57.170000,57.240000,57.300000,56.490000,1763123,reg,False,GBTC
2021-02-19T18:00:00Z,57.250000,57.280000,58.220000,56.760000,1358432,reg,False,GBTC
2021-02-19T19:00:00Z,57.280000,57.100000,57.650000,56.500000,1945845,reg,False,GBTC
2021-02-19T20:00:00Z,57.100000,56.700000,57.500000,56.520000,1526857,reg,False,GBTC
2021-02-22T15:00:00Z,54.580000,53.850000,55.190000,53.850000,1415715,reg,False,GBTC
2021-02-22T16:00:00Z,53.840000,53.210000,54.340000,53.160000,877947,reg,False,GBTC
2021-02-22T17:00:00Z,53.250000,52.310000,53.480000,52.310000,861936,reg,False,GBTC
2021-02-22T18:00:00Z,52.320000,53.440000,53.680000,51.900000,848701,reg,False,GBTC
2021-02-22T19:00:00Z,53.440000,53.950000,54.240000,53.250000,485524,reg,False,GBTC
2021-02-22T20:00:00Z,53.970000,53.500000,54.900000,53.500000,830846,reg,False,GBTC
2021-02-23T15:00:00Z,45.550000,48.000000,48.600000,45.360000,3065497,reg,False,GBTC
2021-02-23T16:00:00Z,48.010000,45.920000,48.800000,45.810000,2027899,reg,False,GBTC
2021-02-23T17:00:00Z,45.970000,45.320000,46.500000,45.000000,2008243,reg,False,GBTC
2021-02-23T18:00:00Z,45.320000,45.130000,46.100000,44.950000,1454248,reg,False,GBTC
2021-02-23T19:00:00Z,45.120000,43.850000,45.450000,43.740000,1876231,reg,False,GBTC
2021-02-23T20:00:00Z,43.810000,45.790000,45.850000,43.550000,2115944,reg,False,GBTC
2021-02-24T15:00:00Z,48.090000,48.550000,48.590000,47.310000,1761142,reg,False,GBTC
2021-02-24T16:00:00Z,48.530000,48.790000,49.140000,48.100000,1726437,reg,False,GBTC
2021-02-24T17:00:00Z,48.790000,49.400000,49.450000,48.770000,1274944,reg,False,GBTC
2021-02-24T18:00:00Z,49.400000,48.800000,49.430000,48.760000,981469,reg,False,GBTC
2021-02-24T19:00:00Z,48.830000,48.180000,49.000000,48.130000,1113376,reg,False,GBTC
2021-02-24T20:00:00Z,48.160000,48.400000,48.690000,47.920000,1197472,reg,False,GBTC
2021-02-25T15:00:00Z,49.930000,48.950000,50.250000,48.900000,1633146,reg,False,GBTC
2021-02-25T16:00:00Z,48.950000,48.550000,49.490000,48.530000,1226763,reg,False,GBTC
2021-02-25T17:00:00Z,48.550000,46.180000,48.610000,45.920000,1865594,reg,False,GBTC
2021-02-25T18:00:00Z,46.100000,46.436500,47.260000,46.050000,1199274,reg,False,GBTC
2021-02-25T19:00:00Z,46.435500,46.896500,47.690000,46.250000,833721,reg,False,GBTC
2021-02-25T20:00:00Z,46.900000,45.636500,46.980000,45.000000,1910743,reg,False,GBTC
2021-02-26T15:00:00Z,44.100000,43.250000,44.150000,40.800000,4030240,reg,False,GBTC
2021-02-26T16:00:00Z,43.320000,45.215000,45.220000,43.290000,2156270,reg,False,GBTC
2021-02-26T17:00:00Z,45.230000,44.760000,45.600000,44.250000,1458363,reg,False,GBTC
2021-02-26T18:00:00Z,44.760000,43.800000,45.010000,43.800000,1108770,reg,False,GBTC
2021-02-26T19:00:00Z,43.800000,43.680000,43.800000,42.850000,1630361,reg,False,GBTC
2021-02-26T20:00:00Z,43.780000,43.200000,43.950000,42.480000,2011645,reg,False,GBTC
2021-03-01T15:00:00Z,45.750000,46.930000,46.990000,45.710000,2218516,reg,False,GBTC
2021-03-01T16:00:00Z,46.910000,46.250000,47.070000,46.000000,1352179,reg,False,GBTC
2021-03-01T17:00:00Z,46.270000,46.330000,46.740000,46.200000,1149853,reg,False,GBTC
2021-03-01T18:00:00Z,46.320000,46.250000,46.420000,45.700000,1105467,reg,False,GBTC
2021-03-01T19:00:00Z,46.250000,45.330000,46.260000,45.200000,957255,reg,False,GBTC
2021-03-01T20:00:00Z,45.380000,45.820000,46.070000,45.340000,1283477,reg,False,GBTC
2021-03-02T15:00:00Z,46.700000,46.050000,46.820000,45.820000,1063314,reg,False,GBTC
2021-03-02T16:00:00Z,46.050000,44.460000,46.070000,44.300000,1033526,reg,False,GBTC
2021-03-02T17:00:00Z,44.472000,45.160000,45.290000,44.100000,773880,reg,False,GBTC
2021-03-02T18:00:00Z,45.160000,44.900000,45.350000,44.710000,640419,reg,False,GBTC
2021-03-02T19:00:00Z,44.900000,44.880000,45.140000,44.250000,598109,reg,False,GBTC
2021-03-02T20:00:00Z,44.920000,44.200000,44.930000,43.910000,1007428,reg,False,GBTC
2021-03-03T15:00:00Z,46.400000,46.410000,46.900000,45.900000,1294198,reg,False,GBTC
2021-03-03T16:00:00Z,46.350000,47.170000,47.330000,46.000000,1819480,reg,False,GBTC
2021-03-03T17:00:00Z,47.170000,47.000000,47.300000,46.530000,997102,reg,False,GBTC
2021-03-03T18:00:00Z,47.000000,47.150000,47.240000,46.900000,719012,reg,False,GBTC
2021-03-03T19:00:00Z,47.130000,46.203500,47.170000,45.945000,1240674,reg,False,GBTC
2021-03-03T20:00:00Z,46.230000,46.160000,46.500000,45.980000,1185673,reg,False,GBTC
2021-03-04T15:00:00Z,44.340000,44.250000,44.680000,42.620000,2052230,reg,False,GBTC
2021-03-04T16:00:00Z,44.250000,44.200000,45.070000,44.040000,1144893,reg,False,GBTC
2021-03-04T17:00:00Z,44.260000,42.570000,44.700000,42.370000,1173549,reg,False,GBTC
2021-03-04T18:00:00Z,42.560000,40.055000,42.840000,40.020000,2638897,reg,False,GBTC
2021-03-04T19:00:00Z,40.050000,42.190000,42.480000,40.020000,1692232,reg,False,GBTC
2021-03-04T20:00:00Z,42.170000,41.400000,42.260000,41.080000,1960861,reg,False,GBTC
2021-03-05T15:00:00Z,40.800000,40.210000,41.430000,39.200000,3002479,reg,False,GBTC
2021-03-05T16:00:00Z,40.180000,39.770000,40.220000,37.890000,2996404,reg,False,GBTC
2021-03-05T17:00:00Z,39.760000,41.430000,41.530000,39.320000,2060137,reg,False,GBTC
2021-03-05T18:00:00Z,41.420000,41.860000,41.950000,41.000000,1662673,reg,False,GBTC
2021-03-05T19:00:00Z,41.860000,43.223000,43.300000,41.360000,1571998,reg,False,GBTC
2021-03-05T20:00:00Z,43.220000,43.810000,43.810000,42.000000,1865504,reg,False,GBTC
2021-03-08T15:00:00Z,45.240000,45.830000,45.920000,44.830000,1524689,reg,False,GBTC
2021-03-08T16:00:00Z,45.800000,44.870000,45.890000,44.650000,1093546,reg,False,GBTC
2021-03-08T17:00:00Z,44.850000,44.500000,45.240000,44.400000,776700,reg,False,GBTC
